"","company_name","status_label","year","current_assets","cogs","dep_amort","EBITDA","inventory","net_income","receivables","mkt_value","net_sales","total_assets","long_term_debt","EBIT","gross_profit","current_liabilities","ret_earnings","total_revenue","total_liab","total_op_exp","lag_total_assets","lag_total_revenue","working_capital","Altman_z","operating_income","ROA","current_ratio"
"2647","C_5483","alive",2005,9.006,15.309,1.673,1.685,3.081,-2.502,5.232,3.7061,19.274,21.217,8.87,0.012,3.965,7.467,-13.148,19.274,17.235,17.589,27.898,24.689,1.539,0.258783886002378,3.965,0.142124883504194,1.20610687022901
"2648","C_5484","alive",2005,299.426,18.745,15.786,61.141,0,22.115,45.254,859.3866,203.23,497.925,0,45.355,184.485,68.816,140.735,203.23,69.775,142.089,452.473,182.099,230.61,9.05013907668095,184.485,0.40772598585993,4.35111020692862
"2649","C_5486","alive",2005,27.675,2.078,1.667,-12.045,0.171,-9.306,0.009,71.8609,9.352,30.494,0.624,-13.712,7.274,5.607,-85.693,9.352,6.38,21.397,30.714,2.466,22.068,2.51507318855881,7.274,0.236830110047535,4.93579454253612
"2650","C_5487","alive",2005,530.169,1233.097,29,161.022,445.771,76.678,40.844,1304.8609,1782.499,780.19,100,132.022,549.402,243.071,77.801,1782.499,375.373,1621.477,574.593,1513.172,287.098,5.51001052953252,549.402,0.956158533083417,2.18112814774284
"2651","C_5492","alive",2005,107.076,122.281,9.975,-106.189,0,-102.505,3.093,160.06,16.092,155.44,224.452,-116.164,-106.189,30.788,-826.972,16.092,262.537,122.281,184.996,29.594,76.288,-8.85617903040134,-106.189,-0.574007005556877,3.47784851240743
"2652","C_5497","failed",2005,36.701,17.209,40.077,91.638,1.44,33.358,27.08,428.8755,121.183,343.38,85,51.561,103.974,26.164,53.741,121.183,151.625,29.545,191.95,64.505,10.537,2.80147937554202,103.974,0.541672310497525,1.40272894052897
"2653","C_5498","alive",2005,508.943,425.732,21.141,73.438,25.595,27.375,180.584,994.5728,531.159,894.352,327.229,52.297,105.427,327.323,-73.351,531.159,680.87,457.721,618.475,381.08,181.62,1.79218044351346,105.427,0.170462831965722,1.55486476660669
"2654","C_5501","alive",2005,602.466,50.978,29.238,212.522,20.748,114.075,111.652,2424.1713,751.7,913.855,0.071,183.284,700.722,210.639,14.057,751.7,231.761,539.178,586.926,497.104,391.827,8.29633587483081,700.722,1.1938847486736,2.86018258727016
"2655","C_5502","alive",2005,950.603,2092.396,18.216,58.184,0,15.977,536.14,2473.9329,2257.517,1377.819,25,39.968,165.121,758.643,169.814,2257.517,887.443,2199.333,1102.718,1897.182,191.96,3.74655750405331,165.121000000001,0.14974000605776,1.25303074041413
"2656","C_5503","alive",2005,23.91,2.032,1.034,-9.448,0,-9.937,0.602,120.4135,2.807,33.464,2.4,-10.482,0.775,2.428,-63.325,2.807,4.828,12.255,15.547,1.152,21.482,12.1356777670141,0.775,0.0498488454364186,9.84761120263591
"2657","C_5505","alive",2005,103.412,158.269,6.279,24.595,32.734,12.987,32.425,298.5025,188.545,163.806,0,18.316,30.276,16.271,88.886,188.545,25.541,163.95,152.285,173.878,87.141,9.93038369126076,30.276,0.198811439078044,6.35560199127282
"2658","C_5506","alive",2005,59.165,87.948,2.385,-1.288,34.359,-13.98,16.822,57.0114,119.835,72.24,1.41,-3.673,31.887,17.34,8.768,119.835,20.512,121.123,88.749,111.799,41.825,4.02339904858653,31.887,0.359294189230301,3.41205305651672
"2659","C_5508","alive",2005,32.43,78.345,7.819,32.48,9.869,12.371,18.428,146.0188,167.699,175.086,60.926,24.661,89.354,21.572,41.066,167.699,110.105,135.219,157.335,154.456,10.858,2.62110844620108,89.354,0.567921949979344,1.50333765992954
"2660","C_5510","alive",2005,1802.729,219.898,38.544,249.752,0,142.743,350.921,4002.2289,1199.845,2475.531,227.388,211.208,979.947,1136.623,257.926,1199.845,1365.294,950.093,2348.394,1080.094,666.106,2.99383225090705,979.947,0.417283896995138,1.58603952233942
"2661","C_5514","alive",2005,77.458,10.71,5.064,-37.607,0,-41.394,3.026,501.779,7.908,89.795,0,-42.671,-2.802,31.363,-282.904,7.908,56.676,45.515,44.751,6.606,46.095,0.037198625678975,-2.802,-0.0626131259636657,2.46972547269075
"2662","C_5515","alive",2005,613.242,775.634,32.38,72.361,136.227,37.475,198.068,1459.2736,1202.595,932.876,0,39.981,426.961,234.275,288.563,1202.595,236.742,1130.234,950.513,1127.751,378.967,6.04948549775342,426.961,0.449190068941719,2.61761604951446
"2663","C_5517","alive",2005,89.538,92.282,14.464,-4.073,18.348,-13.107,26.83,293.7784,127.603,206.287,94.709,-18.537,35.321,36.015,-315.971,127.603,130.724,131.676,213.243,93.069,53.523,-0.162615217470906,35.321,0.165637324554616,2.48613077884215
"2664","C_5519","alive",2005,204.637,304.513,11.596,58.001,25.632,37.538,82.526,508.9868,434.12,271.261,0,46.405,129.607,59.727,42.364,434.12,63.401,376.119,248.802,374.373,144.91,7.84144146956314,129.607,0.520924269097515,3.42620590352772
"2665","C_5523","alive",2005,7.727,3.6,0.244,-8.044,4.33,-3.673,1.837,31.9518,14.226,26.358,0,-8.288,10.626,18.162,-42.762,14.226,20.194,22.27,30.845,5.558,-10.435,-2.29495239631076,10.626,0.344496676933052,0.425448739125647
"2666","C_5525","alive",2005,14.013,27.175,0.804,0.776,1.219,-0.13,5.777,29.7839,36.475,21.053,0.063,-0.028,9.3,4.831,-30.165,36.475,5.056,35.699,22.731,28.169,9.182,3.78005250631017,9.3,0.409132902204039,2.90064168909129
"2667","C_5526","alive",2005,10.746,24.123,0.541,-4.121,4.333,-7.671,5.384,25.8606,32.069,13.098,14.01,-4.662,7.946,16.004,-92.974,32.069,30.014,36.19,8.579,21.201,-5.258,-8.62860873079813,7.946,0.926215176594009,0.671457135716071
"2668","C_5533","alive",2005,2162.5,4683.6,308.9,844.6,485.4,292.6,1160,3801.654,6204.9,5065.2,757.1,535.7,1521.3,1764.3,938.6,6204.9,2683.4,5360.3,5354.1,6143.9,398.2,2.77781791257608,1521.3,0.284137390037541,1.22569857733945
"2669","C_5534","alive",2005,113.828,116.277,3.048,15.424,23.515,15.839,20.431,180.4714,178.372,131.615,0,12.376,62.095,23.312,18.753,178.372,24.108,162.948,128.266,239.854,90.516,7.1818908947271,62.095,0.484111144028815,4.8828071379547
"2670","C_5541","failed",2005,90.312,340.824,19.196,136.201,8.736,46.868,61.203,603.7707,556.629,1187.889,744.328,117.005,215.805,80.525,-17.91,556.629,965.847,420.428,1183.518,475.727,9.78699999999999,1.15748198309829,215.805,0.182341966915586,1.12153989444272
"2671","C_5542","alive",2005,28.325,10.694,34.03,80.813,0,27.435,22.825,532.7275,97.04,380.427,73.201,46.783,86.346,37.467,41.363,97.04,138.787,16.227,286.307,72.228,-9.142,3.0873534180143,86.346,0.301585361168256,0.755998612111992
"2672","C_5543","alive",2005,197.749,516.383,18.721,112.36,56.5,35.909,113.531,895.5032,807.96,582.546,313.439,93.639,291.577,133.756,-24.159,807.96,544.83,695.6,566.709,706.39,63.993,2.97733481421668,291.577,0.514509210194297,1.47843087412901
"2673","C_5544","alive",2005,14.066,31.671,0.962,1.105,7.523,-0.889,5.597,6.6598,46.856,27.023,16.653,0.143,15.185,6.214,-0.099,46.856,23.321,45.751,24.923,48.756,7.852,2.26628761359728,15.185,0.609276571841271,2.26359832635983
"2674","C_5545","alive",2005,169.782,5.191,14.575,36.337,0,33.677,0.954,1609.2374,157.198,485.519,160,21.762,152.007,20.607,-32.62,157.198,190.516,120.861,376.724,144.874,149.175,5.81436283265229,152.007,0.403496989838715,8.23904498471393
"2675","C_5546","alive",2005,66.085,9.416,2.143,10.202,0,5.801,14.33,335.9752,51.717,91.151,0,8.059,42.301,20.482,-5.55,51.717,22.362,41.515,69.284,36.122,45.603,10.388889777883,42.301,0.610545003175336,3.22649155355922
"2676","C_5553","failed",2005,137.247,258.754,14.073,26.355,85.645,12.212,4.063,132.8992,397.986,179.868,20,12.282,139.232,34.369,-26.19,397.986,71.814,371.631,188.58,420.293,102.878,4.03086013336842,139.232,0.738317955244458,3.9933370188251
"2677","C_5557","alive",2005,114.125,390.529,38.959,74.144,1.389,69.698,36.74,797.9278,495,879.474,295.154,35.185,104.471,204.634,-90.727,495,735.403,420.856,745.991,447.609,-90.509,1.07795185330063,104.471,0.140043244489545,0.557703021003352
"2678","C_5559","alive",2005,22.32,40.021,1.081,6.483,4.854,3.052,8.309,75.8232,59.168,61.104,17.645,5.402,19.147,10.047,24.295,59.168,28.216,52.685,43.24,43.61,12.273,3.67006930414408,19.147,0.442807585568918,2.22155867423111
"2679","C_5561","alive",2005,29.837,34.671,1.145,-2,16.893,-3.82,1.717,21.3427,58.811,33.045,4.027,-3.145,24.14,11.936,-99.947,58.811,17.18,60.811,25.541,43.799,17.901,-1.37331015454813,24.14,0.945147018519244,2.49974865951743
"2680","C_5562","alive",2005,402.576,435.795,65.429,88.884,116.782,16.33,115.715,1645.922,775.247,935.443,226.876,23.455,339.452,103.032,41.822,775.247,336.086,686.363,859.746,634.204,299.544,4.29673696437527,339.452,0.394828239968549,3.90729093873748
"2681","C_5563","alive",2005,48.653,20.302,1.998,-15.518,0,-16.676,1.236,176.5814,4.784,56.408,0,-17.516,-15.518,2.748,-172.635,4.784,2.748,20.302,28.519,0.43,45.905,34.3068799092575,-15.518,-0.544128475753007,17.7048762736536
"2682","C_5569","alive",2005,17.056,12.639,14.447,2.654,0,-13.512,9.994,234.0257,29.8,240.877,4.972,-11.793,17.161,28.408,-90.141,29.8,36.11,27.146,118.486,17.795,-11.352,3.2702364880717,17.161,0.144835676788819,0.600394255139397
"2683","C_5573","alive",2005,1378.5,1720.9,127,673.2,485.5,308,484.2,6388.294,3746.3,3088.7,24.2,546.2,2025.4,843.5,1394.7,3746.3,1021.2,3073.1,2726.669,3305.415,535,6.38989854831514,2025.4,0.742811100283899,1.63426200355661
"2684","C_5574","alive",2005,227.185,243.674,15.86,105.359,71.26,53.13,115.35,735.9034,504.445,629.736,57.418,89.499,260.771,113.899,187.739,504.445,230.785,399.086,585.748,381.425,113.286,3.816506941927,260.771,0.445193154735483,1.99461803878875
"2685","C_5577","alive",2005,356.077,452.443,15.145,78.419,0,36.069,168.251,766.8733,647.538,534.562,3.606,63.274,195.095,107.737,255.071,647.538,128.608,569.119,464.747,603.774,248.34,6.40517865510287,195.095,0.419787540317635,3.30505768677427
"2686","C_5578","alive",2005,41.888,208.706,30.6,59.484,1.547,12.189,36.193,176.9197,310.629,368.155,155.572,28.884,101.923,56.535,80.559,310.629,238.656,251.145,337.048,291.725,-14.647,1.80604389413941,101.923,0.302399064821628,0.740921553020253
"2687","C_5580","alive",2005,23.606,31.76,1.873,-1.117,6.235,-3.62,9.467,30.3726,53.359,30.869,0.023,-2.99,21.599,7.411,0.28,53.359,8.063,54.476,33.167,71.211,16.195,4.31133038327737,21.599,0.651219585732807,3.18526514640399
"2688","C_5581","alive",2005,12.411,15.086,0.454,0.879,2.351,0.618,5.234,9.9617,22.905,14.531,0,0.425,7.819,7.813,-8.273,22.905,7.813,22.026,13.116,21.185,4.598,2.02045657481747,7.819,0.596142116498933,1.58850633559452
"2689","C_5582","alive",2005,4.879,13.146,0.098,-0.08,0.14,-0.768,3.536,2.0074,16.466,6.05,0,-0.178,3.32,1.905,-1.648,16.466,1.905,16.546,7.005,16.684,2.974,3.46534287759485,3.32,0.473947180585296,2.56115485564304
"2690","C_5586","alive",2005,3.274,1.301,0.207,0.505,0.281,0.262,1.098,12.4066,4.753,5.561,0,0.298,3.452,0.69,-0.286,4.753,0.699,4.248,4.964,5.207,2.584,12.1665792656244,3.452,0.695406929895246,4.74492753623188
"2691","C_5588","alive",2005,83.07,33.495,2.225,-2.367,33.184,-1.368,2.696,118.45,41.889,188.65,43.159,-4.592,8.394,8.149,37.468,41.889,55.793,44.256,176.89,41.27,74.921,2.17016238538284,8.39400000000001,0.0474532195149528,10.1938888207142
"2692","C_5592","alive",2005,45.297,48.188,6.444,-1.061,12.782,-4.575,12.277,34.2792,66.119,68.811,0,-7.505,17.931,9.274,31.99,66.119,9.562,67.18,80.659,67.909,36.023,4.03098486965945,17.931,0.222306252247114,4.88430019409101
"2693","C_5600","alive",2005,218.968,413.807,14.635,69.645,0,37.378,152.336,678.3393,608.797,387.869,0,55.01,194.99,225.199,58.137,608.797,232.454,539.152,339.587,585.481,-6.23100000000002,3.97908628304946,194.99,0.574197481057873,0.972331138237736
"2694","C_5602","alive",2005,325.399,747.854,4.5,37.066,8.107,-6.226,249.704,367.816,899.531,408.683,0,32.566,151.677,195.16,-126.006,899.531,195.16,862.465,383.116,819.552,130.239,3.54558797849163,151.677,0.39590359055743,1.66734474277516
"2695","C_5604","alive",2005,372.053,387.327,110.683,349.355,0,152.568,234.158,2788.4377,799.472,1660.864,440.703,238.672,412.145,251.665,407.019,799.472,976.564,450.117,1038.758,543.392,120.388,3.09886686215977,412.145,0.396767100710656,1.47836608189458
"2696","C_5605","alive",2005,704.385,866.883,179.981,305.042,350.235,-38.017,243.672,1439.601,1354.123,2862.996,1473.559,125.061,487.24,352.691,-170.874,1354.123,1941.341,1049.081,2762.163,1168.815,351.694,1.12590654682214,487.24,0.176397989546598,1.99717316291031
"2697","C_5606","alive",2005,26.845,41.603,2.007,2.878,11.654,0.282,9.008,66.0554,69.437,36.784,2.703,0.871,27.834,20.722,-209.871,69.437,33.551,66.559,38.724,67.691,6.123,-4.64082673731767,27.834,0.718779051750852,1.29548306148055
"2698","C_5607","alive",2005,136.75,323.67,2.981,39.37,21.823,17.199,96.059,49.441,396.79,181.022,74.18,36.389,73.12,73.853,15.98,396.79,150.151,357.42,146.907,264.398,62.897,3.59340705964485,73.12,0.497729856303648,1.85165125316507
"2699","C_5610","alive",2005,23.815,22.312,0.787,-24.199,1.738,-24.139,0.776,106.9915,31.892,31.12,0.07,-24.986,9.58,10.957,-195.04,31.892,11.027,56.091,39.08,11.475,12.858,-4.08160920216165,9.58,0.245138178096213,2.17349639499863
"2700","C_5612","alive",2005,244.452,309.162,49.903,97.488,31.234,22.272,9.046,634.1261,459.739,643.401,206.219,47.585,150.577,142.726,-12.121,459.739,349.354,362.251,547.134,307.1,101.726,2.21104518265615,150.577,0.275210460325989,1.71273629191598
"2701","C_5617","alive",2005,44.231,15.487,2.637,6.269,7.83,2.35,5.576,110.1892,48.259,54.996,1.163,3.632,32.772,10.188,-116.97,48.259,12.759,41.99,50.941,44.612,34.043,4.04232811630684,32.772,0.643332482676037,4.34148017275226
"2702","C_5618","alive",2005,16.042,8.304,2.904,-11.686,1.088,-14.802,4.867,86.9856,20.149,25.249,2.073,-14.59,11.845,8.958,-120.327,20.149,12.787,31.835,20.157,9.769,7.084,-3.36246182008582,11.845,0.587637049164062,1.79080151819603
"2703","C_5619","alive",2005,31.024,102.46,0.57,2.116,0.079,-7.884,24.903,33.1668,121.606,41.645,0,1.546,19.146,23.632,-9.6,121.606,23.639,119.49,41.139,93.069,7.392,3.77467444260575,19.146,0.465397797710202,1.31279620853081
"2704","C_5624","alive",2005,98.682,18.611,3.742,4.452,0.127,44.215,15.316,239.9202,52.811,140.285,0,0.71,34.2,19.646,-96.592,52.811,20.372,48.359,133.886,42.319,79.036,7.17144940545949,34.2,0.255441196241579,5.02300722793444
"2705","C_5626","alive",2005,320.131,902.493,59.882,233.094,0,50.122,176.56,1785.0392,1192.64,2086.313,963.8,173.212,290.147,173.312,-584.387,1192.64,1169.682,959.546,2023.078,1148.258,146.819,1.45357891358045,290.147,0.143418592857023,1.84713695531758
"2706","C_5627","alive",2005,17.053,185.081,11.363,18.107,4.467,-0.249,3.417,98.0307,218.356,137.311,14.506,6.744,33.275,14.667,-12.408,218.356,61.25,200.249,133.749,211.502,2.386,2.60695103947645,33.275,0.248786906817995,1.1626781209518
"2707","C_5629","alive",2005,1119.869,7019.886,103.807,308.594,813.27,128.508,101.435,2166.011,7949.934,1989.849,2.737,204.787,930.048,862.366,1207.417,7949.934,973.593,7641.34,1891.514,7375.301,257.503,6.67451684412618,930.048,0.491695012566653,1.29860059417927
"2708","C_5637","alive",2005,589.262,934.933,57.757,157.977,123.603,49.978,165.608,1124.7235,1337.165,1102.181,284.3,100.22,402.232,176.942,213.037,1337.165,580.156,1179.188,1030.579,1152.696,412.32,3.39597339945815,402.232,0.390297104831362,3.33025511184456
"2709","C_5640","failed",2005,28.267,82.68,4.42,23.179,0,7.834,15.193,108.928,105.859,119.23,105.609,18.759,23.179,12.839,-51.514,105.859,118.448,82.68,114.226,98.775,15.428,1.50923416146941,23.179,0.202922276889675,2.20165121894229
"2710","C_5641","alive",2005,272.238,541.97,25.674,272.319,0,140.656,218.289,3855.7678,1057.914,1462.976,80.035,246.645,515.944,270.584,708.606,1057.914,442.102,785.595,1287.476,918.713,1.654,7.19180190539196,515.944,0.400740674000913,1.00611270437276
"2711","C_5647","alive",2005,1.988,3.114,1.141,-4.136,0.086,-9.638,1.276,13.6539,8.156,17.522,2.345,-5.277,5.042,4.751,-72.507,8.156,7.096,12.292,7.462,7.579,-2.763,-5.35637091917431,5.042,0.675690163495042,0.418438223531888
"2712","C_5651","alive",2005,4.799,1.576,0.262,-5.116,0.757,-4.543,0.988,16.2349,6.143,6.401,0.389,-5.378,4.567,2.132,-11.494,6.143,2.994,11.259,4.443,6.658,2.667,-0.573352582371429,4.567,1.0279090704479,2.25093808630394
"2713","C_5652","alive",2005,60.184,12.961,21.374,56.705,0,10.634,24.898,598.9997,78.155,383.101,147.759,35.331,65.194,49.877,31.627,78.155,227.716,21.45,234.035,51.374,10.307,2.23448777772297,65.194,0.278565171876001,1.20664835495318
"2714","C_5653","alive",2005,136.196,81.343,7.32,24.043,0,20.742,61.819,261.5894,225.494,207.058,17.546,16.723,144.151,115.502,-29.804,225.494,133.868,201.451,207.093,231.206,20.694,2.4464276291288,144.151,0.696068915897689,1.17916572873197
"2715","C_5655","alive",2005,71.772,98.12,18.963,31.327,0,-7.655,23.786,186.3787,175.482,315.121,75,12.364,77.362,42.544,-63.404,175.482,140.994,144.155,329.214,190.118,29.228,1.30909894532762,77.362,0.234990006500331,1.68700639338097
"2716","C_5656","alive",2005,12.482,4.473,0.157,-0.344,0.058,-0.31,1.619,27.8788,14.296,12.669,0,-0.501,9.823,5.827,-26.387,14.296,6.237,14.64,13.1,14.79,6.655,1.3943041228336,9.823,0.749847328244275,2.14209713403123
"2717","C_5657","alive",2005,62.522,89.689,2.695,4.557,13.317,4.814,22.7,87.9804,109.584,86.378,0,1.862,19.895,25.571,-70.1,109.584,26.241,105.027,73.475,87.236,36.951,2.72863293948279,19.895,0.270772371554951,2.44503539165461
"2718","C_5658","failed",2005,6.67,18.632,0.204,0.905,0,-0.484,4.353,10.8134,26.432,8.493,0,0.701,7.8,2.288,-28.281,26.432,2.288,25.527,8.65,25.035,4.382,2.17752804448583,7.8,0.901734104046242,2.91520979020979
"2719","C_5661","alive",2005,166.749,130.191,4.852,51.581,0,30.321,36.273,847.3436,226.189,198.161,0,46.729,95.998,45.883,89.875,226.189,45.883,174.608,226.968,186.573,120.866,14.3670048097861,95.998,0.422958302491981,3.63422182507683
"2720","C_5662","alive",2005,79.095,497.376,14.51,75.166,0,36.701,28.738,1005.6852,625.259,353.699,0.684,60.656,127.883,104.111,116.859,625.259,136.52,550.093,296.605,551.763,-25.016,7.13131198792441,127.883,0.431155914431652,0.759717993295617
"2721","C_5665","alive",2005,23.135,12.825,0.34,0.795,7.242,0.81,4.531,49.0609,23.801,24.893,0,0.455,10.976,5.812,-19.34,23.801,6.076,23.006,21.469,16.08,17.323,5.60855670842635,10.976,0.511248777306814,3.98055746730902
"2722","C_5667","alive",2005,2.289,0.104,0.289,-1.425,0,-1.752,0.905,48.872,0.644,4.024,0.357,-1.714,0.54,1.059,-8.91,0.644,1.494,2.069,2.335,0.624,1.23,15.6486313045422,0.54,0.231263383297645,2.1614730878187
"2723","C_5673","alive",2005,123.95,157.805,7.375,24.618,0,10.674,65.112,362.5736,250.639,184.759,1.181,17.243,92.834,59.958,-24.89,250.639,62.255,226.021,162.68,215.868,63.992,5.38597851428063,92.834,0.57065404475043,2.06728042963408
"2724","C_5675","alive",2005,114.442,507.518,9.487,5.979,65.719,-42.337,2.717,220.1342,618.825,319.854,23.915,-3.508,111.307,89.255,-131.912,618.825,119.021,612.846,376.008,609.7,25.187,2.52535851041489,111.307,0.296022956958363,1.28219147386701
"2725","C_5676","failed",2005,0.324,2.689,0.238,-2.341,0,-2.579,0.249,44.304,1.642,2.317,0.599,-2.579,-1.047,2.493,-6.586,1.642,3.092,3.983,2.595,1.885,-2.169,0.529868662973099,-1.047,-0.403468208092486,0.129963898916967
"2726","C_5677","alive",2005,758,2370,117,170,267,8,349,47.007,2825,1984,247,53,455,762,-1260,2825,3438,2655,2076,2697,-4,0.628717777824692,455,0.219171483622351,0.994750656167979
"2727","C_5679","alive",2005,53.172,20.762,5.273,11.452,12.564,6.5,16.475,231.4226,85.961,76.968,0.098,6.179,65.199,10.911,-225.904,85.961,11.009,74.509,67.534,68.004,42.261,10.5443302478543,65.199,0.965424823052092,4.87324718174319
"2728","C_5680","alive",2005,10.269,20.241,1.446,-10.204,4.728,-14.92,1.528,162.2134,10.037,30.19,1.758,-11.65,-10.204,2.659,-18.989,10.037,5.304,20.241,27.921,17.622,7.61,16.8308662108307,-10.204,-0.365459689839189,3.86197818728845
